Paper ID,Title,Authors,Year,Publication Date,Venue,Citation Count,Source Database,Abstract,URL
http://arxiv.org/abs/2412.16325v1,"Towards Safe and Honest AI Agents with Neural Self-Other Overlap","Marc Carauleanu; Michael Vaiana; Judd Rosenblatt; Cameron Berg; Diogo Schwerz de Lucena",2024,2024-12-20T20:23:52Z,"arXiv",0,ArXiv,"As AI systems increasingly make critical decisions, deceptive AI poses a significant challenge to trust and safety. We present Self-Other Overlap (SOO) fine-tuning, a promising approach in AI Safety that could substantially improve our ability to build honest artificial intelligence. Inspired by cognitive neuroscience research on empathy, SOO aims to align how AI models represent themselves and others. Our experiments on LLMs with 7B, 27B, and 78B parameters demonstrate SOO's efficacy: deceptive responses of Mistral-7B-Instruct-v0.2 dropped from 73.6% to 17.2% with no observed reduction in general task performance, while in Gemma-2-27b-it and CalmeRys-78B-Orpo-v0.1 deceptive responses were reduced from 100% to 9.3% and 2.7%, respectively, with a small impact on capabilities. In reinforcement learning scenarios, SOO-trained agents showed significantly reduced deceptive behavior. SOO's focus on contrastive self and other-referencing observations offers strong potential for generalization across AI architectures. While current applications focus on language models and simple RL environments, SOO could pave the way for more trustworthy AI in broader domains. Ethical implications and long-term effects warrant further investigation, but SOO represents a significant step forward in AI safety research.",http://arxiv.org/abs/2412.16325v1
http://arxiv.org/abs/2003.03848v4,"Coronavirus Perceptions And Economic Anxiety","Thiemo Fetzer; Lukas Hensel; Johannes Hermle; Christopher Roth",2020,2020-03-08T21:18:54Z,"arXiv",0,ArXiv,"We provide one of the first systematic assessments of the development and determinants of economic anxiety at the onset of the coronavirus pandemic. Using a global dataset on internet searches and two representative surveys from the US, we document a substantial increase in economic anxiety during and after the arrival of the coronavirus. We also document a large dispersion in beliefs about the pandemic risk factors of the coronavirus, and demonstrate that these beliefs causally affect individuals' economic anxieties. Finally, we show that individuals' mental models of infectious disease spread understate non-linear growth and shape the extent of economic anxiety.",http://arxiv.org/abs/2003.03848v4
http://arxiv.org/abs/2407.13439v1,"Reducing Barriers to the Use of Marginalised Music Genres in AI","Nick Bryan-Kinns; Zijin Li",2024,2024-07-18T12:10:04Z,"arXiv",0,ArXiv,"AI systems for high quality music generation typically rely on extremely large musical datasets to train the AI models. This creates barriers to generating music beyond the genres represented in dominant datasets such as Western Classical music or pop music. We undertook a 4 month international research project summarised in this paper to explore the eXplainable AI (XAI) challenges and opportunities associated with reducing barriers to using marginalised genres of music with AI models. XAI opportunities identified included topics of improving transparency and control of AI models, explaining the ethics and bias of AI models, fine tuning large models with small datasets to reduce bias, and explaining style-transfer opportunities with AI models. Participants in the research emphasised that whilst it is hard to work with small datasets such as marginalised music and AI, such approaches strengthen cultural representation of underrepresented cultures and contribute to addressing issues of bias of deep learning models. We are now building on this project to bring together a global International Responsible AI Music community and invite people to join our network.",http://arxiv.org/abs/2407.13439v1
http://arxiv.org/abs/2510.17281v2,"MemoryBench: A Benchmark for Memory and Continual Learning in LLM Systems","Qingyao Ai; Yichen Tang; Changyue Wang; Jianming Long; Weihang Su; Yiqun Liu",2025,2025-10-20T08:16:12Z,"arXiv",0,ArXiv,"Scaling up data, parameters, and test-time computation has been the mainstream methods to improve LLM systems (LLMsys), but their upper bounds are almost reached due to the gradual depletion of high-quality data and marginal gains obtained from larger computational resource consumption. Inspired by the abilities of human and traditional AI systems in learning from practice, constructing memory and continual learning frameworks for LLMsys has become an important and popular research direction in recent literature. Yet, existing benchmarks for LLM memory often focus on evaluating the system on homogeneous reading comprehension tasks with long-form inputs rather than testing their abilities to learn from accumulated user feedback in service time. Therefore, we propose a user feedback simulation framework and a comprehensive benchmark covering multiple domains, languages, and types of tasks to evaluate the continual learning abilities of LLMsys. Experiments show that the effectiveness and efficiency of state-of-the-art baselines are far from satisfying, and we hope this benchmark could pave the way for future studies on LLM memory and optimization algorithms.",http://arxiv.org/abs/2510.17281v2
http://arxiv.org/abs/2510.26057v1,"Can AI be Accountable?","Andrew L. Kun",2025,2025-10-30T01:16:33Z,"arXiv",0,ArXiv,"The AI we use is powerful, and its power is increasing rapidly. If this powerful AI is to serve the needs of consumers, voters, and decision makers, then it is imperative that the AI is accountable. In general, an agent is accountable to a forum if the forum can request information from the agent about its actions, if the forum and the agent can discuss this information, and if the forum can sanction the agent. Unfortunately, in too many cases today's AI is not accountable -- we cannot question it, enter into a discussion with it, let alone sanction it. In this chapter we relate the general definition of accountability to AI, we illustrate what it means for AI to be accountable and unaccountable, and we explore approaches that can improve our chances of living in a world where all AI is accountable to those who are affected by it.",http://arxiv.org/abs/2510.26057v1
http://arxiv.org/abs/2105.08867v1,"AI and Ethics -- Operationalising Responsible AI","Liming Zhu; Xiwei Xu; Qinghua Lu; Guido Governatori; Jon Whittle",2021,2021-05-19T00:55:40Z,"arXiv",0,ArXiv,"In the last few years, AI continues demonstrating its positive impact on society while sometimes with ethically questionable consequences. Building and maintaining public trust in AI has been identified as the key to successful and sustainable innovation. This chapter discusses the challenges related to operationalizing ethical AI principles and presents an integrated view that covers high-level ethical AI principles, the general notion of trust/trustworthiness, and product/process support in the context of responsible AI, which helps improve both trust and trustworthiness of AI for a wider set of stakeholders.",http://arxiv.org/abs/2105.08867v1
http://arxiv.org/abs/2003.01525v1,"Evidence-based explanation to promote fairness in AI systems","Juliana Jansen Ferreira; Mateus de Souza Monteiro",2020,2020-03-03T14:22:11Z,"arXiv",0,ArXiv,"As Artificial Intelligence (AI) technology gets more intertwined with every system, people are using AI to make decisions on their everyday activities. In simple contexts, such as Netflix recommendations, or in more complex context like in judicial scenarios, AI is part of people's decisions. People make decisions and usually, they need to explain their decision to others or in some matter. It is particularly critical in contexts where human expertise is central to decision-making. In order to explain their decisions with AI support, people need to understand how AI is part of that decision. When considering the aspect of fairness, the role that AI has on a decision-making process becomes even more sensitive since it affects the fairness and the responsibility of those people making the ultimate decision. We have been exploring an evidence-based explanation design approach to 'tell the story of a decision'. In this position paper, we discuss our approach for AI systems using fairness sensitive cases in the literature.",http://arxiv.org/abs/2003.01525v1
http://arxiv.org/abs/2506.17303v1,"The California Report on Frontier AI Policy","Rishi Bommasani; Scott R. Singer; Ruth E. Appel; Sarah Cen; A. Feder Cooper; Elena Cryst; Lindsey A. Gailmard; Ian Klaus; Meredith M. Lee; Inioluwa Deborah Raji; Anka Reuel; Drew Spence; Alexander Wan; Angelina Wang; Daniel Zhang; Daniel E. Ho; Percy Liang; Dawn Song; Joseph E. Gonzalez; Jonathan Zittrain; Jennifer Tour Chayes; Mariano-Florentino Cuellar; Li Fei-Fei",2025,2025-06-17T23:33:21Z,"arXiv",0,ArXiv,"The innovations emerging at the frontier of artificial intelligence (AI) are poised to create historic opportunities for humanity but also raise complex policy challenges. Continued progress in frontier AI carries the potential for profound advances in scientific discovery, economic productivity, and broader social well-being. As the epicenter of global AI innovation, California has a unique opportunity to continue supporting developments in frontier AI while addressing substantial risks that could have far reaching consequences for the state and beyond. This report leverages broad evidence, including empirical research, historical analysis, and modeling and simulations, to provide a framework for policymaking on the frontier of AI development. Building on this multidisciplinary approach, this report derives policy principles that can inform how California approaches the use, assessment, and governance of frontier AI: principles rooted in an ethos of trust but verify. This approach takes into account the importance of innovation while establishing appropriate strategies to reduce material risks.",http://arxiv.org/abs/2506.17303v1
http://arxiv.org/abs/2504.16883v1,"Enhancing Critical Thinking with AI: A Tailored Warning System for RAG Models","Xuyang Zhu; Sejoon Chang; Andrew Kuik",2025,2025-04-23T17:00:25Z,"arXiv",0,ArXiv,"Retrieval-Augmented Generation (RAG) systems offer a powerful approach to enhancing large language model (LLM) outputs by incorporating fact-checked, contextually relevant information. However, fairness and reliability concerns persist, as hallucinations can emerge at both the retrieval and generation stages, affecting users' reasoning and decision-making. Our research explores how tailored warning messages -- whose content depends on the specific context of hallucination -- shape user reasoning and actions in an educational quiz setting. Preliminary findings suggest that while warnings improve accuracy and awareness of high-level hallucinations, they may also introduce cognitive friction, leading to confusion and diminished trust in the system. By examining these interactions, this work contributes to the broader goal of AI-augmented reasoning: developing systems that actively support human reflection, critical thinking, and informed decision-making rather than passive information consumption.",http://arxiv.org/abs/2504.16883v1
http://arxiv.org/abs/2302.10816v1,"Tailoring Requirements Engineering for Responsible AI","Walid Maalej; Yen Dieu Pham; Larissa Chazette",2023,2023-02-21T16:48:59Z,"arXiv",0,ArXiv,"Requirements Engineering (RE) is the discipline for identifying, analyzing, as well as ensuring the implementation and delivery of user, technical, and societal requirements. Recently reported issues concerning the acceptance of Artificial Intelligence (AI) solutions after deployment, e.g. in the medical, automotive, or scientific domains, stress the importance of RE for designing and delivering Responsible AI systems. In this paper, we argue that RE should not only be carefully conducted but also tailored for Responsible AI. We outline related challenges for research and practice.",http://arxiv.org/abs/2302.10816v1
http://arxiv.org/abs/2103.10703v1,"Lessons Learned from Educating AI Engineers","Petra Heck; Gerard Schouten",2021,2021-03-19T09:34:52Z,"arXiv",0,ArXiv,"Over the past three years we have built a practice-oriented, bachelor level, educational programme for software engineers to specialize as AI engineers. The experience with this programme and the practical assignments our students execute in industry has given us valuable insights on the profession of AI engineer. In this paper we discuss our programme and the lessons learned for industry and research.",http://arxiv.org/abs/2103.10703v1
http://arxiv.org/abs/2206.11068v1,"AI Challenges for Society and Ethics","Jess Whittlestone; Sam Clarke",2022,2022-06-22T13:33:11Z,"arXiv",0,ArXiv,"Artificial intelligence is already being applied in and impacting many important sectors in society, including healthcare, finance, and policing. These applications will increase as AI capabilities continue to progress, which has the potential to be highly beneficial for society, or to cause serious harm. The role of AI governance is ultimately to take practical steps to mitigate this risk of harm while enabling the benefits of innovation in AI. This requires answering challenging empirical questions about current and potential risks and benefits of AI: assessing impacts that are often widely distributed and indirect, and making predictions about a highly uncertain future. It also requires thinking through the normative question of what beneficial use of AI in society looks like, which is equally challenging. Though different groups may agree on high-level principles that uses of AI should respect (e.g., privacy, fairness, and autonomy), challenges arise when putting these principles into practice. For example, it is straightforward to say that AI systems must protect individual privacy, but there is presumably some amount or type of privacy that most people would be willing to give up to develop life-saving medical treatments. Despite these challenges, research can and has made progress on these questions. The aim of this chapter will be to give readers an understanding of this progress, and of the challenges that remain.",http://arxiv.org/abs/2206.11068v1
41232683,"Safety and efficacy of low intensity transcranial ultrasound stimulation for depression: A single-blind randomized controlled clinical study.","Cai X; Sun W; Zheng X; Ding N; Luo M; Tu Y; Meng D; Liu Y; Ding S; Yuan B; Long X",2025,2025 Nov 11,"J Affect Disord",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41232683/
41231406,"Proportion and predictors of postoperative depression among elderly urology patients in Bangladesh.","Mony N; Shimul MMH; Pantho SA; Probal MSI; Khandker S",2025,2025 Nov 13,"Discov Ment Health",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41231406/
41229555,"Echoes of stress: From molecular whispers to social thunderstorms.","Lopez JP",2025,2025 Nov,"Neurobiol Stress",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41229555/
41228165,"Correlates of Dietary Changes During COVID-19 in Immunosuppressed Individuals and Their Relatives: Alignment with Nutritional Recommendations.","Sophasath M; Plante A; Bémeur C; Hogue C; Dieudé M; Fernandez-Prada C; Bédard S; Tessier H; Doré I",2025,2025 Nov 4,"Healthcare (Basel)",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41228165/
41223410,"Culturally Tailored Tele-Mental Health Care Linkage for Indigenous Populations: Protocol for a Mixed Methods Pilot Study.","Richer AMS; Roddy AL; King S; Serio A",2025,2025 Nov 12,"JMIR Res Protoc",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41223410/
41219925,"From lecture hall to clinic: dental students' AI readiness and anxiety across educational stages.","Çakan KN; İpek İ",2025,2025 Nov 11,"BMC Med Educ",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41219925/
41216864,"HIF-1 Targeting Intervention Renders Protection From Alzheimer's-Like Pathology in a Humanized Mice Model of HIV Infection.","Ray S; Kumar M; Chemparathy DT; Dash PK; Sil S",2025,2025 Nov,"J Extracell Vesicles",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41216864/
41200014,"Mental health disorders and their impact on cardiovascular health disparities.","Vaccarino V; Prescott E; Shah AJ; Bremner JD; Raggi P; Dobiliene O; Gale CP; Bugiardini R",2025,2025 Sep,"Lancet Reg Health Eur",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41200014/
41198140,"Efficacy and risks of artificial intelligence chatbots for anxiety and depression: a narrative review of recent clinical studies.","Bodner R; Lim K; Schneider R; Torous J",2025,2025 Oct 23,"Curr Opin Psychiatry",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41198140/
41195352,"Effectiveness of artificial intelligence chatbots on mental health & well-being in college students: a rapid systematic review.","Nyakhar S; Wang H",2025,2025,"Front Psychiatry",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41195352/
41195117,"Self-help cognitive behavioral therapy for gaze anxiety in young adults: Protocol of a 3-arms, multicenter, randomized controlled trial.","Matsumoto K; Hamatani S; Mizuno Y; Maeno A; Kasai M; Watanabe K; Kamashita R; Sunami N; Ikeda M; Nagata S; Inoue M; Kimura Y; Yokoo M; Kunisato Y; Akasaki Y; Nakamura M",2025,2025 Dec,"PCN Rep",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41195117/
41194467,"The Potential Relationship Between Low Back Pain and Depression: A Comprehensive Review.","Cao L; Deng B; Wang X; Fang T; Umoh KN; Liu L; Qian J; Liu F",2025,2025 Nov,"Brain Behav",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41194467/
41193601,"Enhanced large language models for effective screening of depression and anxiety.","Liu JM; Gao M; Sabour S; Chen Z; Huang M; Lee TMC",2025,2025 Nov 5,"Commun Med (Lond)",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41193601/
41185813,"The Neuropsychology of Chronic Neurological Disorders: A Review of Cognitive and Emotional Impairments.","S H; Rather HJ; Dwivedi A; Bala S; Velladurai P; Anantharaman S",2025,2025 Oct,"Cureus",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41185813/
41183160,"Evaluating the Clinical Effectiveness and Patient Experience of a Large Language Model-Based Digital Tool for Home-Based Blood Pressure Management: Mixed Methods Study.","Jelic A; Sesto I; Rotkvic L; Pavlovic L; Erceg N; Sesto N; Kraljevic Z; Au Yeung J; Folarin A; Dobson R; Laiou P",2025,2025 Nov 3,"JMIR Mhealth Uhealth",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41183160/
41181565,"Analysis of health factors on artificial intelligence and digital twin telemedicine: Improving the health conditions of elderly adults in Chinese townships.","Chang C; Yan L; Qiu R; Jin X; Hu X; Li F; Shi Y; Pan L; Yuan Y",2025,2025 Jan-Dec,"Digit Health",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41181565/
41181354,"Brain dynamics reflecting an intra-network brain state is associated with increased posttraumatic stress symptoms in the early aftermath of trauma.","Sendi MS; Fu Z; Harnett NG; van Rooij SJH; Vergara V; Pizzagalli DA; Daskalakis NP; House SL; Beaudoin FL; An X; Neylan TC; Clifford GD; Jovanovic T; Linnstaedt SD; Germine LT; Bollen KA; Rauch SL; Haran JP; Storrow AB; Lewandowski C; Musey PI Jr; Hendry PL; Sheikh S; Jones CW; Punches BE; Swor RA; Gentile NT; Murty VP; Hudak LA; Pascual JL; Seamon MJ; Harris E; Chang AM; Pearson C; Peak DA; Merchant RC; Domeier RM; Rathlev NK; O'Neil BJ; Sergot P; Sanchez LD; Bruce SE; Sheridan JF; Harte SE; Kessler RC; Koenen KC; McLean SA; Stevens JS; Calhoun VD; Ressler KJ",2025,2025 Feb,"Nat Ment Health",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41181354/
41178898,"Online tool for adolescents' self-control practice: a pilot study.","Munteanu AM; Radoi TC; Baciu A; Glavce CS; Turcu S",2025,2025 Sep,"J Med Life",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41178898/
41176782,"Ethics surrounding artificial intelligence-powered assistive technologies used by people with visual and hearing impairments: a systematic review.","Sasu JK; Ogunyemi AA; Quaicoe JS; Bauters M; Aheto SK",2025,2025 Nov 2,"Disabil Rehabil Assist Technol",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41176782/
41176702,"Associations Between Anxiety or Depression Diagnosis and Immune Checkpoint Inhibitor Outcomes.","Derry-Vick H; Shah NJ; Ahn J; DeAgresta B; Della Pia A; Zaemes JP; Pascual L; Arias-Orozco N; Zemel R; Sidarous G; Serzan M; Lev-Ari S; Alaoui A; Marki A; Nguyen K; Charalampous C; Rahman I; Wilkins O; Girgis M; Sridhar A; Adams D; Pecora AL; Atkins MB; Ip A",2025,2025 Nov,"Cancer Med",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41176702/
41174093,"The sensitivity of adult zebrafish to clinically relevant neuroactive (sedative) effects of extracts of selected traditional Chinese medicine herbs.","Wang D; Yang L; Galstyan DS; de Abreu MS; Kalueff AV",2025,2025 Nov 1,"Psychopharmacology (Berl)",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41174093/
41173140,"Salvage Stereotactic Body Radiation Therapy for Locally Recurrent Prostate Cancer: Quality of Life Outcomes from a Prospective Clinical Trial.","Patel KR; Schott E; Huang EP; Cooley-Zgela T; Ning H; Cheng J; Turkbey B; Citrin DE",2025,2025 Oct 29,"Pract Radiat Oncol",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41173140/
41171275,"Brief Digital Interventions for Psychological Distress: An AI-Enhanced Response-Adaptive Randomized Clinical Trial.","Newby J; Gupta S; Hoon L; Zheng W; Whitton AE; Huckvale K; Stech E; Mackinnon A; Senadeera M; Shvetcov A; Berk J; Slade A; Spoelma MJ; Han J; Beames JR; Logothetis R; Dabash O; Kurniawan S; Vasa R; Mouzakis K; Cameron S; Agarwal A; Asbury J; Funke Kupper J; Werner-Seidler A; Rosenbaum S; Cutler H; Venkatesh S; Christensen H",2025,2025 Oct 1,"JAMA Netw Open",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41171275/
41166420,"Analgesia through FKBP51 inhibition at disease onset confers lasting relief from sensory and emotional chronic pain symptoms.","Hestehave S; Florea R; Singleton S; Fedorec AJH; Caxaria S; Morgan OB; Kopp KT; Brown LA; Heymann T; Sikandar S; Hausch F; Peirson SN; Géranton SM",2025,2025 Nov 4,"Proc Natl Acad Sci U S A",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41166420/
41164396,"Evaluating the risk and risk factors of dysautonomia as a post-acute sequelae of COVID-19: a secondary analysis of a matched case-control dataset.","Pierson BC; Craig-Kuhn MC; Stewart L; Sercy E; Stern CA; Graham B; Michel A; Parmelee E; Koehlmoos TP; Saunders D; Mancuso JD; Pollett S; Burgess T; Tribble DR",2025,2025,"Front Neurol",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41164396/
41162778,"Comparative Evaluation of Large Language Models in Explaining Radiology Reports: Expert Assessment of Readability, Understandability, and Communication Features.","Bozer A; Pekçevik Y",2025,2025 Oct 29,"Insights Imaging",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41162778/
41162412,"Generative AI-assisted clinical interviewing of mental health.","Sikström S; Boehme RA; Mirström M; Agbotsoka T; Győri G; Lasota M; Tabesh M; Stille L; Garcia D",2025,2025 Oct 29,"Sci Rep",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41162412/
41159068,"Exploring fear in human-robot interaction: a scoping review of older adults' experiences with social robots.","Elsheikh A; Al-Thani D; Othman A",2025,2025,"Front Robot AI",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41159068/
41158237,"Pathways linking benefit finding, fear of cancer recurrence, and family support to fertility concerns in women of reproductive age with malignant tumors: a cross-sectional study.","He X; Han X; Zeng L; Chen Q; Ye M; Fan X; Xu P; Finelli R; Moisidis-Tesch CM; Coleman RL; Ji C; Qiao C",2025,2025 Sep 30,"Transl Cancer Res",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41158237/
41157582,"Insights into Persistent SARS-CoV-2 Reservoirs in Chronic Long COVID.","Prakash S; Karan S; Lekbach Y; Tifrea DF; Figueroa CJ; Ulmer JB; Young JF; Glenn G; Gil D; Jones TM; Redfield RR; BenMohamed L",2025,2025 Sep 27,"Viruses",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41157582/
41155600,"Novel Dual 5-HT(7) Antagonists and Sodium Channel Inhibitors as Potential Therapeutic Agents with Antidepressant and Anxiolytic Activities.","Czopek A; Koczurkiewicz-Adamczyk P; Wójcik-Pszczoła K; Kornas D; Sitko W; Bucki A; Sapa M; Kamiński K; Satała G; Duszyńska B; Bojarski AJ; Latacz G; Czopek J; Szpor J; Dryja P; Sałat K",2025,2025 Oct 2,"Pharmaceuticals (Basel)",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41155600/
41155039,"Artificial Intelligence-Based Methods and Omics for Mental Illness Diagnosis: A Review.","de Oliveira GS; Rodrigues FHDS; Pontes JGM; Tasic L",2025,2025 Sep 27,"Bioengineering (Basel)",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41155039/
41154294,"A Predictive and Adaptive Virtual Exposure Framework for Spider Fear: A Multimodal VR-Based Behavioral Intervention.","Mohamad HG; Khan MN; Tahir M; Ismat N; Zaffar A; Naseer F; Ali S",2025,2025 Oct 17,"Healthcare (Basel)",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41154294/
41154212,"Withdrawal-Induced Delirium in Opioid Dependence: A Systematic Review.","Świderski N; Rodek P; Kucia K",2025,2025 Oct 17,"Brain Sci",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41154212/
41153909,"Comprehensive Validation of the TrAI4Nel Simulator for Nelore Artificial Insemination Training: A Controlled Study.","Azuaga-Filho H; Santos A; Colaço B; Payan-Carreira R",2025,2025 Oct 15,"Animals (Basel)",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41153909/
41148843,"Non-Competitive AMPA Receptor Antagonist Perampanel Inhibits Ischemia-Induced Neurodegeneration and Behavioral Deficits in Focal Cortical Pial Vessel Disruption Stroke Model.","Zaki MG; Moutaoufik MT; Pordeli M; Babu M; Taghibiglou C; Cayabyab FS",2025,2025 Oct 19,"Cells",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41148843/
41148430,"Sleep quality and associated factors in patients with inflammatory bowel disease: a cross-sectional study.","Asgharnezhad M; Maroufizadeh S; Isanazar A; Hedayatzadeh Z; Joukar F; Mansour-Ghanaei F",2025,2025 Oct 28,"Sleep Breath",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41148430/
41147684,"Telomerase Depletion Accelerates Ageing of the Zebrafish Brain.","Martins RR; Besse S; Ellis PS; Sevil R; Hartopp N; Purse C; Everett-Brown G; Evans O; Mughal N; Wahib MHF; Yazigan Z; Morsli S; Jimenez-Gonzalez A; Grierson A; Mortiboys H; Hammond C; Rera M; Henriques CM",2025,2025 Oct 28,"Aging Cell",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41147684/
41146938,"The Impact of Google Search versus ChatGPT on Patient Understanding and Potential Adherence in PICC Line Care: A Comparative Analysis.","Yang F; Ma J; Liu M; Du Z",2025,2025,"Patient Prefer Adherence",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41146938/
41146679,"Citizen science in public health: Social Media insights into bedbug infestations, control methods and psychosocial effects in Lusaka, Zambia.","Munjita SM; Sitali L; Mwanza J; Kagoli V; Zimba GS",2025,2025 Jan-Dec,"Digit Health",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41146679/
41145602,"Do we need AI guardians to protect us from health information overload?","Mahajan A; Gilbert S",2025,2025 Oct 27,"NPJ Digit Med",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41145602/
41144100,"Integrated sleep and psychological interventions enhance postoperative recovery and quality of life in colorectal cancer: a randomized controlled trial.","Wang G; Pan S",2025,2025 Oct 27,"Clin Transl Oncol",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41144100/
41143261,"Cross-national survey data on student attitudes toward artificial intelligence.","Skalka J; Przybyła-Kasperek M; Smyrnova-Trybulska E; Klimeš C; Farana R; Dagienė V; Dolgopolovas V",2025,2025 Oct,"Data Brief",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41143261/
41142011,"A Novel Dietary Index for Gut Microbiota (DI-GM) is Associated With Inflammation, Mental Health, and Tumor Biomarkers in Adults: A Cross-Sectional Study.","Meng Y; Ma W; Li X; Zhang N",2025,2025 Oct,"Food Sci Nutr",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41142011/
41140958,"Predicting the onset of internalizing disorders in early adolescence using deep learning optimized with AI.","de Lacy N; Ramshaw M; Lam WY",2025,2025,"Front Psychiatry",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41140958/
41139589,"Digital Psychiatry with Chatbot: Recent Advances and Limitations.","Yoon SC; An JH; Choi JS; Chang JH; Jang YJ; Jeon HJ",2025,2025 Nov 30,"Clin Psychopharmacol Neurosci",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41139589/
41139246,"Conceptualizing Young People's Experiences of Climate Change Awareness: A Narrative Review.","Watson D; Hogg T; Crandon T; Vercammen A; Watfern C; Aruta JJB; Charlson F; Lawrance EL",2025,2025 Oct 26,"Ann N Y Acad Sci",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41139246/
41138043,"Characterizing Key Correlates of Sleep Problems Across Rare Neurodevelopmental Genetic Disorders.","Baker EK; Frazier TW; Phillips JM; Hardan AY; Uljarević M",2025,2025 Dec,"J Autism Dev Disord",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41138043/
41136622,"Artificial intelligence for predicting depression anxiety and stress using psychometric data.","ShamsEldin T; Gaber S; Ansari S; Elgohary R; Shawky MA; Elbahnasawy M; Abdrabou M",2025,2025 Oct 24,"Sci Rep",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41136622/
41136357,"Post-traumatic stress and genetic interactions affect tobacco and alcohol use after trauma: findings from a multi-ancestry cohort.","Garrison-Desany HM; Hinojosa CA; Tubbs JD; Meyers JL; Linnstaedt SD; House SL; Beaudoin FL; An X; Stevens JS; Neylan TC; Clifford GD; Germine LT; Rauch SL; Haran JP; Storrow AB; Musey PI Jr; Hendry PL; Sheikh S; Jones CW; Punches BE; Pascual JL; Seamon MJ; Harris E; Pearson C; Peak DA; Merchant RC; Domeier RM; O'Neil BJ; Sergot P; Sanchez LD; Bruce SE; Harte SE; McLean SA; Ressler KJ; Koenen KC; Denckla CA",2025,2025 Oct 24,"Transl Psychiatry",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41136357/
41132440,"The role of AI-driven art therapy in supporting autism, mental health, and emotional well-being: An umbrella review.","Yeasmin S; Saha S; Khan Rony MK; Akter Semi MM; Das S; Rahman R; Khan R; Tasnim AF; Hosen A",2025,2025 Jan-Dec,"Digit Health",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41132440/
41130677,"Randomised controlled trial of VR-based observation meditation with AI coaching ('Otti') for stress reduction in university students in the United States: study protocol.","Hong J; Shelton CR; Oh H",2025,2025 Oct 23,"BMJ Open",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41130677/
41124926,"Resistance or resilience? University music teachers' active learning intention in response to the emergence of artificial intelligence.","Luo M; Liang S",2025,2025 Oct 21,"Acta Psychol (Amst)",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41124926/
